Unnamed: 0,Tweet,Date,Username,Hashtags,Category
0,Certainly not sanitation if the toilets in the Arthur are anything to go by...,2020-01-31 21:17:25+00:00,IanWaghorn,,Sanitation
1,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Sanitation
2,"No they don’t! All infectious “disease,” including those still without vaccines, had already reduced 95-98% BEFORE the creation of any vaccines. You can thank the REAL solutions; Improvements in modern hygiene, and modern infrastructure like plumbing (toilets!) and sanitation. ",2020-01-31 19:37:55+00:00,Anti_Freedumbs,,Sanitation
3,"We have it too and I’ve thought hard and well. People unfamiliar of the certain way of using washroom use it the natural way but may be unaware. Weird but true. Considering how a large number of people with sanitation and toilets, this maybe helpful.",2020-01-31 17:46:23+00:00,ndyagif,,Sanitation
4,Loowatt presenting and the @changeNOWsummit in Paris. Such an amazing energy at the event! #sanitation #SDGs #water #flushwithhappiness #toilets #ChangeNOW2020,2020-01-31 17:15:05+00:00,loowatt,#sanitation #SDGs #water #flushwithhappiness #toilets #ChangeNOW2020,Sanitation
5,Happy Friday! Want something fun and light-hearted to watch before the weekend? You may get a kick of this video about how to keep snakes - and other critters - out of your #toilet. #tgif #toiletnews #sanitation #environment #animals,2020-01-31 17:10:12+00:00,flush_wash,#toilet #tgif #toiletnews #sanitation #environment #animals,Sanitation
6,"SUPPORT BETTER TOILETS: The Economic &amp; Social Research Council shared a video discussing how better sanitation efforts can lead to ""Better Lives"". #WASH #scooponpoop #wishforwash #everybodypoops https://buff.ly/2tXgPow",2020-01-31 17:00:34+00:00,WishforWASH,#WASH #scooponpoop #wishforwash #everybodypoops,Sanitation
7,Automatic public toilet next to City Hall in downtown #ATL. We need about 50 more of these if we’re going to solve our urban sanitation crisis - a symptom of much bigger problems. ⁦@DrewCapone91⁩,2020-01-31 16:44:08+00:00,BrownResearchGT,#ATL,Sanitation
8,Take a look at our newest blog post to find out how you can support access clean #sanitation for everyone! #washrooms #toilets ,2020-01-31 16:24:00+00:00,vrsanicoltd,#sanitation #washrooms #toilets,Sanitation
9,"Sammaan Sanitation Conference opened by @ban_r of @gatesfoundation, keynote by Principal Secretary of @HUDDeptOdisha G. M. Vathanan, followed by researcher @Shamarbar sharing insights on design, maintenance, &amp; scalability of community toilets. Toolkit: https://projectsammaan.com/home/",2020-01-31 14:33:48+00:00,JPAL_SA,,Sanitation
10,E-TENDER FOR CONSTRUCTION OF TOILET BLOCK OF DUDHKUNDI – Publishing Organization: District Magistrate Office West Bengal State(s): West Bengal Sector(s): Water and Sanitation Sub Sector(s): ... https://tendercities.com/view/e-tender-for-construction-of-toilet-block-of-dudhkundi,2020-01-31 14:05:09+00:00,TenderCities,,Sanitation
11,"E-Tender for Repair and Renovation of Toilet Block of Dialysis Unit , Water and Sanitation – Publishing Organization: Public Works Department (West Bengal) State(s): West Beng... https://tendercities.com/view/e-tender-for-repair-and-renovation-of-toilet-block-of-dialysis-unit",2020-01-31 13:31:16+00:00,TenderCities,,Sanitation
12,"From 2001,550million people had no toilets including the Rural areas. 2day 500M people have sanitation&amp;drinking water facility.From60% we grew upto89%in a decadem about500M families have their toilets today. It was you the one's who pooped on our soil. You are one's stenching .",2020-01-31 12:57:47+00:00,the_dr_devil,,Sanitation
13,"They do so because either they do not have a toilet readily accessible or due to traditional cultural practices. The practice is common where sanitation infrastructure and services are not available. Even if toilets are available, behavior change efforts may still be needed...",2020-01-31 12:10:28+00:00,CFHInitiative,,Sanitation
14,"Launch of the first Roots toilet Kajiado, Kenya. A great start as we embark on improving the sanitation facilities @KickstartIkidsint. We sensitized the students on the importance of #Sanitation &amp; #Hygiene. We envision a clean society through #toilets for all #SDG6.",2020-01-31 11:56:05+00:00,WSV_Global,#Sanitation #Hygiene #toilets #SDG6,Sanitation
15,"Fewer than 50% of girls attend primary school in #Somalia, according to @UNICEF, due to low availability of sanitation facilities such as separate toilets for girls, a lack of female teachers, safety concerns &amp; social norms that favour boys’ education http://www.ipsnews.net/2020/01/african-nations-caught-conflict-re-commit-inclusive-education/",2020-01-31 10:36:00+00:00,thegenderwire,#Somalia,Sanitation
16,"Fewer than 50% of girls attend primary school in #Somalia, according to @UNICEF, due to low availability of sanitation facilities such as separate toilets for girls, a lack of female teachers, safety concerns &amp; social norms that favour boys’ education http://www.ipsnews.net/2020/01/african-nations-caught-conflict-re-commit-inclusive-education/",2020-01-31 10:21:46+00:00,ipsnews,#Somalia,Sanitation
17,"Hopefully, all-female schools can also be equipped with sanitation and working toilet facilities... Ease of mobilization and provision of toilet facilities can effectively help improve the enrollment &amp; retention of girls in schools. ",2020-01-31 09:34:47+00:00,Saheem_Khizar,,Sanitation
18,This startup aims to transform public sanitation in India with IoT-based smart toilets. Read more http://ow.ly/QpSh30qdLCk #sanitation @IntellecapTweet,2020-01-31 06:09:57+00:00,AavishkaarVC,#sanitation,Sanitation
19,"https://youtu.be/VgYbaKmsQ60 recycle wastewater using ""FBTec""....installed at a public toilet recycling wastewater, saving fresh water and improving sanitation.",2020-01-31 05:53:51+00:00,LalitBajare,,Sanitation
20,"Improving access to clean water, sanitation facilitation and hygiene promotion in Nakuru County, Rift Valley in partnership with @GreenCrossSwe and @armani's Acqua for Life. This week 26 Eco-Bio toilets were officially handed over to four schools and a youth sports center. ",2020-01-31 04:55:31+00:00,GreenBeltMovmnt,,Sanitation
21,#DailyCapsule What we need to unlock investment inflow into Indian startups Meet the entrepreneur who captured Saina Nehwal’s wedding on camera Fresh Rooms is transforming public sanitation with IoT-based smart toilets ,2020-01-31 02:15:45+00:00,YourStoryCo,#DailyCapsule,Sanitation
22,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Sanitation
23,"India have 99% sanitation as of 2020 , stop living in 2012. Lmafo Ignorant Porkis, they don't have any answer. Juts Toilet and Cup of tea. That's it. Fact is indian have 99% sanitation. Time to check yours.",2020-01-30 21:58:41+00:00,FreakingBeasts,,Sanitation
24,"The Loowatt Team is flush with happiness to be nominated for the ""Best Toilets / Waste Management"" at this year's @TheFestAwards Festival Suppliers Awards! Fingers crossed for the win! #flushwithhappiness #loowatt #Festivals #sanitation #toilets ",2020-01-30 20:12:08+00:00,loowatt,#flushwithhappiness #loowatt #Festivals #sanitation #toilets,Sanitation
25,"During that outage, the prison supplied inmates with bottled water and used portable toilets and sanitation stations for several days. The October reports of contamination forced ADC to switch back to the old well.",2020-01-30 18:36:29+00:00,JimmyJenkins,,Sanitation
26,The money raised from 'Slum Survivor' has been used to twin 7 toilets! So many communities around the world are now benefiting from a permanent toilet and sanitation programme thanks to students in Felixstowe. ,2020-01-30 17:30:36+00:00,BoostFelixstowe,,Sanitation
27,"#DAY30OF366 Clean water and sanitation WATER SCARCITY 3 in 10 people lack access to safely managed drinking water services. About 3 billion people lack access to basic sanitation services, such as toilets or latrines. #DAY30 #SDGs #SDG6 #SDGActionFest #Goal6 #YHOP",2020-01-30 15:35:23+00:00,oyinprec,#DAY30OF366 #DAY30 #SDGs #SDG6 #SDGActionFest #Goal6 #YHOP,Sanitation
28,This startup focuses on setting up public convenience utilities and smart toilets using Internet of Things (IoT). #FreshRooms #IoT #Sanitation @swachhbharat,2020-01-30 11:30:00+00:00,_SocialStory,#FreshRooms #IoT #Sanitation,Sanitation
29,This startup focuses on setting up public convenience utilities and smart toilets using Internet of Things (IoT). #FreshRooms #IoT #Sanitation @swachhbharat https://yourstory.com/socialstory/2020/01/startup-public-sanitation-hygiene-iot-toilet,2020-01-30 11:30:00+00:00,ThinkChangeIND,#FreshRooms #IoT #Sanitation,Sanitation
30,Thanks to Spicer Khakoo for contributing to the construction of 4 toilets &amp; providing drinking water facilities in the Shalimar Community. The residents now have access to a proper sanitation system which will not only restore dignity but significantly reduce the risk of disease. ,2020-01-30 11:01:04+00:00,HOPE_UK,,Sanitation
31,"#DAY30OF366 Clean water and sanitation WATER SCARCITY &#13; 3 in 10 people lack access to safely managed drinking water services. About 3 billion people lack access to basic sanitation services, such as toilets or latrines. #DAY30 #SDGs #SDG6 #SDGActionFest #Goal6 #YHOP",2020-01-30 06:51:14+00:00,YHOP_SDG,#DAY30OF366 #DAY30 #SDGs #SDG6 #SDGActionFest #Goal6 #YHOP,Sanitation
32,"Appreciable step. Sir, please look into wastewater recycle ...need of the hour. The innovation 'FBTec"" installed at a public toilet which recyles wastewater ..saving the water and improving sanitation. ",2020-01-30 06:23:49+00:00,LalitBajare,,Sanitation
33,"Good One ! Need to teach the importance of wastewater recycle as well...Installed one such unit ""FBTec"" at a public toilet in Sangamner..Maharashtra ...a live example recycling and saving water and helping sanitation as well. https://youtu.be/VgYbaKmsQ60",2020-01-30 06:11:16+00:00,LalitBajare,,Sanitation
34,Toilet Bidet Seat Spray Istinja Water Bathroom Home Sanitation Single Nozzle New https://ebay.us/cVrWCJ via @eBay,2020-01-30 04:47:12+00:00,crazyozdiscount,,Sanitation
35,Plastic Toilets at Pashupatinath Premises ! #sanitation – at Pashupatinath Temple,2020-01-30 01:21:31+00:00,rabeendra,#sanitation,Sanitation
36,"Panyango village members took part in compost #sanitation training today before launching their own compost toilets at home. 65 Panyango households, including that of the LC1 chairman, are making the shift to compost toilets in lieu of pit latrines and open defecation. ",2020-01-29 23:23:09+00:00,IMOutreach,#sanitation,Sanitation
37,732 million Indians has no toilet access India ranked #1 for a worst sanitation system and Pakistan isn’t even in top 50 ,2020-01-29 20:35:17+00:00,AhsanAliMumtaz1,,Sanitation
38,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Sanitation
39,"Are #Western habits in the #bathroom normal to the rest of the world? Not quite. Using toilet paper instead of water, sitting on the #toilet (versus squatting), &amp; daily showers are seen by other regions as somewhat...odd. #toiletnews #sanitation #hygiene",2020-01-29 17:15:19+00:00,flush_wash,#Western #bathroom #toilet #toiletnews #sanitation #hygiene,Sanitation
40,"Great to have WaterAid Voices From The Field officers Dennis Lupenga & James Kiyimba visit us this week to update on improving community access to clean water, decent toilets, sanitation &amp; hygiene in Malawi and Rwanda. They also sized up Glencoe for the #munrochallenge ",2020-01-29 15:18:10+00:00,SW_Munro2020,#munrochallenge,Sanitation
41,Thanks to Spicer Khakoo for contributing to the construction of 4 toilets &amp; providing drinking water facilities in the Shalimar Community. The residents now have access to a proper sanitation system which will not only restore dignity but significantly reduce the risk of disease. ,2020-01-29 15:03:11+00:00,HopeFoundation,,Sanitation
42,"While credit must be given to a few of the public toilet operators who try to keep their toilets clean, a lot still needs to be done in terms of promoting Hand Washing on site after toilet use &amp; general sanitation. .@USEmbassyAbuja .@SwedeninNigeria .@UnitedPurposeNG #SWAGToilet",2020-01-29 14:20:36+00:00,HipcityHub,#SWAGToilet,Sanitation
43,"Those toilets will be nyongolo and rape hotpots. Who will man them? Safety(sanitation,infestation by rodents,reptiles etc) &amp; security?",2020-01-29 14:18:31+00:00,RasAmani,,Sanitation
44,At the moment no community in #Abuja is open Defecation free. In these communities many depend on public toilets &amp; these toilets r poorly managed by semi-literate individuals who understand almost nothing abt sanitation #SWAGToilet .@UN_Water .@amcowafrica @ZaidJurji .@aitkakaaki,2020-01-29 14:13:03+00:00,HipcityHub,#Abuja #SWAGToilet,Sanitation
45,The Governor encouraged residents to embrace good dietary habits adding that all County Public Health Officers have been trained on Community Led Total Sanitation (CLTS) where all families are encouraged to have latrines or toilets. #KisiiontheRise,2020-01-29 12:30:18+00:00,SimbaJoseph,#KisiiontheRise,Sanitation
46,"Good afternoon @JamesMacharia_, &amp; @KeNHAKenya, do you remember telling you to collaborate with Health &amp; Sanitation Ministry in putting up public toilets along our major highways? Now the court has directed ",2020-01-29 12:20:48+00:00,JMutinda_snr,,Sanitation
47,"The heart rending statistics on open defecation in Nigeria presents a good opportunity for Investment in the Sanitation business. If every Nigerian is to have a toilet by 2030 and only 42% have access to Basic Sanitation, then the 58% is where your business lies. #Sanmark",2020-01-29 12:11:23+00:00,toiletkultureng,#Sanmark,Sanitation
48,A judge has directed the government to provide toilets and other sanitation facilities along highways. ,2020-01-29 11:03:53+00:00,Kenyans,,Sanitation
49,"Public toilets and other sanitation facilities should be set up along major highways in Kenya, a Court has directed. Justice Kossy Bor... - https://is.gd/nlCtQv",2020-01-29 09:30:05+00:00,NofNews_Kenya,,Sanitation
50,"In rural Karagwe, situated in the mountains of northwestern Tanzania, toilets and sanitation facilities at schools are often of poor quality and lack privacy. Now our joint efforts with Engineers Without Borders are focused on improving that situation. https://fal.cn/36gpi",2020-01-29 09:00:25+00:00,SandvikGroup,,Sanitation
51,"swachhbharat: RT @paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-29 08:54:13+00:00,SPalamu,#India #sanitation #toilet,Sanitation
52,Durban shows: Sanitation is not only about toilets ,2020-01-29 08:53:14+00:00,ChrisHeymans7,,Sanitation
53,"swachhbharat: RT @paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-29 08:50:20+00:00,EastKhasi,#India #sanitation #toilet,Sanitation
54,"""Sanitation is not about just providing a toilet &amp; walking away. It is working with the community, getting their buy-in, &amp; ensuring that there is ongoing support &amp; services."" An #InclusiveSanitation success story in Durban, #SouthAfrica: http://wrld.bg/bkmh50y6qaW",2020-01-29 08:45:04+00:00,WorldBankWater,#InclusiveSanitation #SouthAfrica,Sanitation
55,"swachhbharat: RT @paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-29 08:24:21+00:00,Kaushambi_SBM,#India #sanitation #toilet,Sanitation
56,"swachhbharat: RT @paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-29 08:21:23+00:00,SwachhBMEtah,#India #sanitation #toilet,Sanitation
57,"swachhbharat: RT @paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-29 08:10:16+00:00,SBMPratapgarhUP,#India #sanitation #toilet,Sanitation
58,"swachhbharat: RT @paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-29 08:06:13+00:00,bareillysbm,#India #sanitation #toilet,Sanitation
59,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Sanitation
60,"swachhbharat: RT @paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-29 08:04:25+00:00,SBMBarabanki,#India #sanitation #toilet,Sanitation
61,"RT swachhbharat RT paramiyer_: Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. swachhbharat Watch: https://www.youtube.com/watch?v=qoqSaYzeY8M&amp;t=1s #SwachhBharat #ZSBP",2020-01-29 08:03:30+00:00,SwachhJalna,#India #sanitation #toilet #SwachhBharat #ZSBP,Sanitation
62,"Domex, in partnership with DepEd, fights poor sanitation in all Philippine schools Unilever’s toilet hygiene expert Domex announced its partnership with the Department of Education (DepEd) and Deutsche Gesellschaft für I... https://orangemagazine.ph/2020/domex-in-partnership-with-deped-fights-poor-sanitation-in-all-philippine-schools/",2020-01-29 07:50:37+00:00,OrangeMagTV,,Sanitation
63,"VV video documented 77 reports, from 43 districts in 9 states, and came up with a ground-up, perplexing contradiction that debunks the whole plot of 100% ODF claim! https://bit.ly/2O5GFNI @narendramodi @swachhbharat #ODF #toilets #sanitation ",2020-01-29 07:13:15+00:00,videovolunteers,#ODF #toilets #sanitation,Sanitation
64,"If sanitation employees are recruited by government, they are not behaving responsible. That's why most of the schools don't have kept toilets closed even after construction due to failure of clean maintenance. Now, if mothers recruit them and pay them, the employees r answerable",2020-01-29 07:09:26+00:00,RacistPanda1,,Sanitation
65,A court in #Kenya has ordered the government to build toilets and other #sanitation facilities along highways as part of measures to curb indiscriminate #OpenDefecation along the roads.,2020-01-29 06:24:29+00:00,WSSCCouncil,#Kenya #sanitation #OpenDefecation,Sanitation
66,"@SminuJindal empathizes that ""Accessible sanitation leads towards Independence, Safety, Dignity &amp; Empowerment of all; it is a human right."" #AgeInPlace #Accessibility4All #Toilet #Toilets4All #Sanitation #Hygiene #WASHUnited #Wheelchair #HumanRights #SwachhBharat #village",2020-01-29 06:13:41+00:00,SvayamIndia,#AgeInPlace #Accessibility4All #Toilet #Toilets4All #Sanitation #Hygiene #WASHUnited #Wheelchair #HumanRights #SwachhBharat #village,Sanitation
67,"""Fewer than 50% of girls attend primary school in #Somalia, according to @UNICEF, due to low availability of sanitation facilities such as separate toilets for girls, a lack of female teachers, safety concerns &amp; social norms that favour boys’ education ips ",2020-01-29 05:31:53+00:00,PlacesAtRisk,#Somalia,Sanitation
68,Sanitation has always been a function of local govts aka counties. Highways with loos defeat the whole point of highways. And it's a funny suggestion. I'm trying to picture public toilets on US1,2020-01-29 05:30:56+00:00,Kkiariez,,Sanitation
69,India is ODF since 2nd OCT 2019... The 1st step to solve a problem is to acknowledge its existence...we did it with sanitation &amp; are now ODF. When are you building toilets for the 41million Pakistanis without one? &amp; how about eradicating POLIO in the meanwhile? ,2020-01-29 03:37:38+00:00,PredatorOnProwl,,Sanitation
70,@PiyushGoyalOffc Sir i am traveling through Rajdhani express . From Hazrat Nizamuddin to Bengaluru. There is no water in flush. So toilets are dirty. Kindly make arrangements for proper sanitation in A5 Boggie.,2020-01-29 02:33:39+00:00,Babulku97683521,,Sanitation
71,An expert lecture on mature #Harappan era city planning mentions - one well every 3 houses - each house with own bath &amp; toilet. This is what @narendramodi is trying to RESTORE in India today as far as sanitation and water after 870 years of slavery and infrastructure destruction.,2020-01-29 01:56:01+00:00,IntegralUnity,#Harappan,Sanitation
72,"Fewer than 50% of girls attend primary school in #Somalia, according to @UNICEF, due to low availability of sanitation facilities such as separate toilets for girls, a lack of female teachers, safety concerns &amp; social norms that favour boys’ education http://www.ipsnews.net/2020/01/african-nations-caught-conflict-re-commit-inclusive-education/",2020-01-29 01:35:00+00:00,ipsnews,#Somalia,Sanitation
73,No sanitation how will we reach middle income @KagutaMuseveni @MatiaK5 and David Bhati? Please stop mocking Ugandans that u have made poor. If sanitation is poor how will a person know if having a toilet is basic or special? Thanks @DailyMonitor 4 your report,2020-01-28 22:35:27+00:00,KizzaDemmy,,Sanitation
74,"But still the fact remains cuphead. 732 million Indians has no access to toilets and India ranked #1 in terms of poor sanitation coverage. When i tells you a truth, you just got panicked and accused me of lying lol",2020-01-28 20:52:54+00:00,AhsanAliMumtaz1,,Sanitation
75,"#ForEveryChild, 12-year-old Halima has access to toilet &amp; water facilities at the Gidan Naruwa Primary school in Taura, @OfficialJGSG, thanks to the rural water, hygiene &amp;amp; sanitation project supported by @UNICEF_Nigeria with funds from @EUinNigeria.",2020-01-28 18:32:30+00:00,UNICEF_Nigeria,#ForEveryChild,Sanitation
76,"Understand this, dunderhead. The numbers which matter are on a per capita basis. Where India and Pakistan are roughly equal in access to sanitation. By your logic, India has more people with toilets than Germany. It doesn't mean that Indian sanitation is better than Germany's.",2020-01-28 18:17:15+00:00,fvrvax,,Sanitation
77,So I started a fire in my kitchen yesterday cooking toilet paper. Unused ofcourse for sanitation purposes. Everything is fine but the house smells like the bonfire we went to on NYE lol @monica__lugo,2020-01-28 18:16:48+00:00,trippy_lee,,Sanitation
78,".@akshaykumar’s film on sanitation, Toilet – Ek Prem Katha, worked very well as this was a still a topic that can be discussed. But when he attempted to spread awareness about sanitary pads in Pad Man, the desired result was not achieved ",2020-01-28 17:20:21+00:00,fenil_seta,,Sanitation
79,Fun FACT: Most Americans are unaware that 75% of their tissue’s are coming from used toilet paper from sanitation plants! ,2020-01-28 16:57:09+00:00,LambBallSoup,,Sanitation
80,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Sanitation
81,Indeed let's give a credit were it's supposed to be given. Governor Alfred Mutua has been proving toilets and other sanitation facilities along the highway that passes around Machakos county. ,2020-01-28 16:42:13+00:00,jaredmomanyi488,,Sanitation
82,"Keep barking on Twitter as much as you want but that won’t change a fact that 732 million Indians has no access to toilets, and India is #1 in world for worst sanitation system. Btw that’s a report by India Media ",2020-01-28 15:47:52+00:00,AhsanAliMumtaz1,,Sanitation
83,"If #tuesdaytoilettalk isn't a thing, we're should make it one. Can we get a high five, jansan friends? Here's a look at the huge differences in restroom sanitation around the world: http://bit.ly/2yJOIGx #tuesdaythoughts #toilets ",2020-01-28 15:16:16+00:00,JanitorU,#tuesdaytoilettalk #tuesdaythoughts #toilets,Sanitation
84,"Like Nathulal, millions across rural #India understand the importance of safe #sanitation and are using a #toilet on a regular basis. @swachhbharat Watch:",2020-01-28 14:26:30+00:00,paramiyer_,#India #sanitation #toilet,Sanitation
85,Good effort. Sanitation is vital to human dignity. But this is a very basic feat. Not to brag about. And it smacks of low standards branding toilets. What does MWANANCHI TOILETS mean? This is very demeaning. And toilets ought to be clean. Pls remove that write up,2020-01-28 12:58:14+00:00,dnjaga1,,Sanitation
86,"Fewer than 50% of girls attend primary school in #Somalia, according to @UNICEF, due to low availability of sanitation facilities such as separate toilets for girls, a lack of female teachers, safety concerns &amp; social norms that favour boys’ education http://www.ipsnews.net/2020/01/african-nations-caught-conflict-re-commit-inclusive-education/",2020-01-28 12:34:00+00:00,ipsnews,#Somalia,Sanitation
87,Toilet advocate brings levity to complex matter of global sanitation needs ,2020-01-28 11:02:19+00:00,H2OForward,,Sanitation
88,"Fewer than 50% of girls attend primary school in #Somalia, according to @UNICEF, due to low availability of sanitation facilities such as separate toilets for girls, a lack of female teachers, safety concerns &amp; social norms that favour boys’ education http://www.ipsnews.net/2020/01/african-nations-caught-conflict-re-commit-inclusive-education/",2020-01-28 10:13:35+00:00,thegenderwire,#Somalia,Sanitation
89,Court directs @TransportKE ministry to construct toilets along highways. #sanitation #water #WASH,2020-01-28 09:12:16+00:00,SardaAfrica,#sanitation #water #WASH,Sanitation
90,"Hope these toilet will be installed in all the trains, specially in trains wherein low income families travel. Sanitation Hygiene the basic Human Right must be accessible to masses as well. ",2020-01-28 08:46:48+00:00,Ms_PrachiK,,Sanitation
91,"Looking for VIP and portable toilets, Tent hire or Sanitation chemicals in Lusaka? Try Avensis Solutions Ltd. #AvensisSolutionsLtd #VIPAndPortableToilets #TentHire #SanitationChemicals #Lusaka #Zambia Click to view more info https://thebestofzambia.com/orgs/avensis-solutions",2020-01-28 08:36:37+00:00,thebestofzambia,#AvensisSolutionsLtd #VIPAndPortableToilets #TentHire #SanitationChemicals #Lusaka #Zambia,Sanitation
92,Court has directed the government to provide toilets and other sanitation facilities along highways. Officials should formulate a policy for the provision of sanitation facilities to give effect to the right to a clean and healthy environment along the highways. #ConsumersBeware – at Beneve Foods,2020-01-28 08:34:30+00:00,Consumers_Kenya,#ConsumersBeware,Sanitation
93,#CroozefmNews The Kenyan government has been directed by a judge to provide toilets and other sanitation facilities along highways.,2020-01-28 07:36:21+00:00,912CroozeFM,#CroozefmNews,Sanitation
94,Judge Kossy also directed the National Transport Policy to integrate toilets and other sanitation facilities as part of the roadside developments in the road designs for existing and new roads to be constructed in the future. http://bit.ly/2GtQVv5 #SokoNews,2020-01-28 07:16:35+00:00,Vnyambura1,#SokoNews,Sanitation
95,Toilet Bidet Seat Spray Istinja Water Bathroom Home Sanitation Single Nozzle New https://ebay.us/cVrWCJ via @eBay,2020-01-28 06:18:09+00:00,crazyozdiscount,,Sanitation
96,#Countdowntoinkwash19 #inkwash19 #Startupideas #asci #asciindia #sanitation #innovation Atkins : Toilet Hygiene Awareness @malinireddy @Chary_VSC @UrbanMgtASCI @ASCIMEDIA @RICH_Hyd,2020-01-28 06:09:27+00:00,InkWash19,#Countdowntoinkwash19 #inkwash19 #Startupideas #asci #asciindia #sanitation #innovation,Sanitation
97,"Yesterday, COURT ordered the Council of Governors to formulate policy on provision of toilets, sanitation facilities along the highways... something Machakos Governor @DrAlfredMutua has been doing solo in Machakos since 2103. Let's give credit where it's due.",2020-01-28 04:50:33+00:00,MercyNjagiM,,Sanitation
98,Swachh Bharat toilets without sanitation is why Dalits are at the receiving end ,2020-01-28 04:41:06+00:00,gsvasan,,Sanitation
99,After listening to Prof. Dershowitz if there are still Senators willing to vote for impeachment then they should resign tomorrow and become Sanitation Engineers and begin cleaning toilets immediately. That’s all their feeble IQ can handle.,2020-01-28 03:42:31+00:00,JosephM364,,Sanitation
100,Justice Kossy Bor has directed the government to incorporate toilets and other sanitation on road stops on the national and international trunk roads in order to give effect to the right to a clean and healthy environment along the highways. ,2020-01-28 03:35:01+00:00,ThikaTowntoday,,Sanitation
101,The future is now. Get ready for #GalaxyZFold2 – the phone that is designed to change the shape of the future. Which feature are you most excited about? Register now: https://bit.ly/2YQHu2b #Samsung,2020-09-01 15:45:00+00:00,SamsungIndia,#GalaxyZFold2 #Samsung,Sanitation
102,"Yesterday a judge directed the government to provide toilets and other sanitation facilities along highways. Surprisingly Dr. Alfred Mutua has been doing this since 2013. Building toilets, clean ones, along highways within his county. But he never gets enough credit. Appreciate ",2020-01-28 03:33:28+00:00,ItsMutai,,Sanitation
103,Part of sanitation is disposal of excrement. What are you going to do if you can't flush your toilet? This is one area we need work on.,2020-01-27 22:34:39+00:00,lana55555,,Sanitation
104,#Countdowntoinkwash19 #inkwash19 #Startupideas #asci #asciindia #sanitation #innovation Shelter Associates : One home One toilet @malinireddy @Chary_VSC @UrbanMgtASCI @ASCIMEDIA @RICH_Hyd,2020-01-27 15:02:31+00:00,InkWash19,#Countdowntoinkwash19 #inkwash19 #Startupideas #asci #asciindia #sanitation #innovation,Sanitation
105,"Globally, over 75% of people have access to improved sanitation (e.g., flush toilets, septic tanks, sewers, etc.), which is important, because unhygienic disposal of human waste has been a leading source of illness in the developing world. ",2020-01-27 14:41:03+00:00,HumanProgress,,Sanitation
106,"Today is #ThomasCrapperDay. While he didn't invent the flush toilet (a #gameofthrones ancestor is responsible for that!), Thomas did increase it's popularity. Today we give a shout out to all of the #sanitation #entrepreneurs improving access to sanitation across the world!",2020-01-27 14:09:51+00:00,gatherhub_,#ThomasCrapperDay #gameofthrones #sanitation #entrepreneurs,Sanitation
107,"#TFSV portfolio member @changeWATERLabs works to solve the world's sanitation issues, such as the lack of toilets and waste-disposal systems in much of the developing world http://ow.ly/AaG850xXwiy via @Columbia_Biz",2020-01-27 14:02:07+00:00,ColumbiaSocEnt,#TFSV,Sanitation
108,"#Interestingfacts India has more mobile phones than toilets. This is according to a UN study on sanitation. And not just India, the world! More people have access to mobile phones than toilets! On #TheLasgidiShuffle w. @kae4reign #BestNoonCrossOver http://soundcity.tv/listenlagos",2020-01-27 12:09:46+00:00,Soundcity985FM,#Interestingfacts #TheLasgidiShuffle #BestNoonCrossOver,Sanitation
